campaign,date,survey_time,area,environment,swab_id,family,scientific_name,time_of_capture,count,glycerol,tissue,marked,capture_latitude,capture_longitude,comments
09,2022-07-22T00:00:00Z,night,03,water,2666,brachycephalidae,brachycephalus pitanga,18:16:00,1,FALSE,FALSE,FALSE,-23.34458,-45.12918,NA
09,2022-07-22T00:00:00Z,night,03,water,2667,brachycephalidae,brachycephalus pitanga,18:17:00,1,FALSE,FALSE,FALSE,-23.34458,-45.12918,NA
09,2022-07-22T00:00:00Z,night,03,water,2668,brachycephalidae,brachycephalus pitanga,18:18:00,1,FALSE,FALSE,FALSE,-23.34458,-45.12918,NA
01,2020-06-12T00:00:00Z,night,03,water,  73,brachycephalidae,brachycephalus pitanga,17:46:00,1,FALSE,FALSE,FALSE,-23.34419,-45.12918,NA
05,2021-09-18T00:00:00Z,night,03,water,1065,hylidae,bokermannohyla circumdata,23:31:00,1,FALSE,FALSE,FALSE,-23.34437,-45.12919,NA
01,2020-06-12T00:00:00Z,day,03,water,  65,brachycephalidae,brachycephalus pitanga,17:09:00,1,FALSE,FALSE,FALSE,-23.34377,-45.12919,NA
01,2020-06-12T00:00:00Z,day,03,water,  69,brachycephalidae,brachycephalus pitanga,18:03:00,1,FALSE,FALSE,FALSE,-23.34436,-45.12919,NA
08,2022-05-10T00:00:00Z,night,03,water,2512,brachycephalidae,brachycephalus pitanga,23:24:00,1,FALSE,FALSE,FALSE,-23.34414,-45.12919,NA
09,2022-07-23T00:00:00Z,night,03,water,2703,brachycephalidae,brachycephalus pitanga,18:13:00,1,FALSE,FALSE,FALSE,-23.34455,-45.12920,NA
09,2022-07-23T00:00:00Z,night,03,water,2704,brachycephalidae,brachycephalus pitanga,18:15:00,1,FALSE,FALSE,FALSE,-23.34455,-45.12920,NA
09,2022-07-23T00:00:00Z,night,03,water,2705,brachycephalidae,brachycephalus pitanga,18:17:00,1,FALSE,FALSE,FALSE,-23.34455,-45.12920,NA
09,2022-07-23T00:00:00Z,night,03,water,2706,brachycephalidae,brachycephalus pitanga,18:19:00,1,FALSE,FALSE,FALSE,-23.34455,-45.12920,NA
09,2022-07-23T00:00:00Z,night,03,water,2707,brachycephalidae,brachycephalus pitanga,18:21:00,1,FALSE,FALSE,FALSE,-23.34455,-45.12920,NA
09,2022-07-23T00:00:00Z,night,03,water,2708,brachycephalidae,brachycephalus pitanga,18:23:00,1,FALSE,FALSE,FALSE,-23.34455,-45.12920,NA
09,2022-07-23T00:00:00Z,night,03,water,2709,brachycephalidae,brachycephalus pitanga,18:24:00,1,FALSE,FALSE,FALSE,-23.34455,-45.12920,NA
04,2021-01-08T00:00:00Z,night,03,water, 630,brachycephalidae,brachycephalus pitanga,23:26:00,1,FALSE,FALSE,FALSE,-23.34450,-45.12920,NA
04,2021-01-08T00:00:00Z,night,03,water, 631,brachycephalidae,brachycephalus pitanga,23:26:00,1,FALSE,FALSE,FALSE,-23.34450,-45.12920,NA
04,2021-07-31T00:00:00Z,night,03,water, 609,brachycephalidae,brachycephalus pitanga,19:06:00,1,FALSE,FALSE,FALSE,-23.34452,-45.12921,NA
04,2021-07-31T00:00:00Z,night,03,water, 610,brachycephalidae,brachycephalus pitanga,19:09:00,1,FALSE,FALSE,FALSE,-23.34452,-45.12921,NA
04,2021-07-31T00:00:00Z,night,03,water, 611,brachycephalidae,brachycephalus pitanga,19:13:00,1,FALSE,FALSE,FALSE,-23.34452,-45.12921,NA
01,2020-06-12T00:00:00Z,day,03,water,  64,brachycephalidae,brachycephalus pitanga,17:02:00,1,FALSE,FALSE,FALSE,-23.34371,-45.12921,NA
09,2022-07-24T00:00:00Z,night,03,water,2757,brachycephalidae,brachycephalus pitanga,00:17:00,1,FALSE,FALSE,FALSE,-23.34450,-45.12921,NA
09,2022-07-24T00:00:00Z,night,03,water,2758,brachycephalidae,brachycephalus pitanga,00:22:00,1,FALSE,FALSE,FALSE,-23.34450,-45.12921,NA
05,2021-09-18T00:00:00Z,night,03,water,1063,brachycephalidae,brachycephalus pitanga,22:57:00,1,FALSE,FALSE,FALSE,-23.34417,-45.12922,NA
09,2022-07-22T00:00:00Z,day,03,water,2657,brachycephalidae,brachycephalus pitanga,17:38:00,1,FALSE,FALSE,FALSE,-23.34438,-45.12922,NA
05,2021-09-18T00:00:00Z,night,03,water,1054,brachycephalidae,brachycephalus pitanga,22:24:00,1,FALSE,FALSE,FALSE,-23.34370,-45.12922,NA
05,2021-09-18T00:00:00Z,night,03,water,1055,brachycephalidae,brachycephalus pitanga,22:28:00,1,FALSE,FALSE,FALSE,-23.34370,-45.12922,NA
05,2021-09-18T00:00:00Z,night,03,water,1056,brachycephalidae,brachycephalus pitanga,22:30:00,1,FALSE,FALSE,FALSE,-23.34370,-45.12922,manchas pretas
04,2021-01-08T00:00:00Z,night,03,water, 629,brachycephalidae,brachycephalus pitanga,23:17:00,1,FALSE,FALSE,FALSE,-23.34454,-45.12923,NA
04,2021-01-08T00:00:00Z,night,03,water, 628,brachycephalidae,brachycephalus pitanga,23:08:00,1,FALSE,FALSE,FALSE,-23.34443,-45.12923,NA
05,2021-09-16T00:00:00Z,night,03,water, 910,brachycephalidae,brachycephalus pitanga,18:03:00,1,FALSE,FALSE,FALSE,-23.34419,-45.12924,NA
05,2021-09-16T00:00:00Z,night,03,water, 911,brachycephalidae,brachycephalus pitanga,18:09:00,1,FALSE,FALSE,FALSE,-23.34419,-45.12924,manchas pretas
05,2021-09-16T00:00:00Z,night,03,water, 912,brachycephalidae,brachycephalus pitanga,18:09:00,1,FALSE,FALSE,FALSE,-23.34419,-45.12924,manchas pretas
05,2021-09-16T00:00:00Z,night,03,water, 913,brachycephalidae,brachycephalus pitanga,18:09:00,1,FALSE,FALSE,FALSE,-23.34419,-45.12924,NA
05,2021-09-16T00:00:00Z,night,03,water, 914,brachycephalidae,brachycephalus pitanga,18:11:00,1,FALSE,FALSE,FALSE,-23.34419,-45.12924,NA
05,2021-09-16T00:00:00Z,night,03,water, 915,brachycephalidae,brachycephalus pitanga,18:13:00,1,FALSE,FALSE,FALSE,-23.34419,-45.12924,brown/green
07,2022-02-14T00:00:00Z,night,03,water,1996,brachycephalidae,brachycephalus pitanga,19:27:00,1,FALSE,FALSE,FALSE,-23.34418,-45.12924,NA
07,2022-02-14T00:00:00Z,night,03,water,1997,brachycephalidae,brachycephalus pitanga,19:29:00,1,FALSE,FALSE,FALSE,-23.34418,-45.12924,NA
07,2022-02-14T00:00:00Z,night,03,water,1998,brachycephalidae,brachycephalus pitanga,19:32:00,1,FALSE,FALSE,FALSE,-23.34418,-45.12924,NA
08,2022-05-10T00:00:00Z,night,03,water,2514,brachycephalidae,brachycephalus pitanga,23:37:00,1,FALSE,FALSE,FALSE,-23.34419,-45.12924,NA
06,2021-12-01T00:00:00Z,night,03,water,1653,brachycephalidae,brachycephalus pitanga,18:44:00,1,FALSE,FALSE,FALSE,-23.34432,-45.12925,NA
06,2021-12-01T00:00:00Z,night,03,water,1654,brachycephalidae,brachycephalus pitanga,18:44:00,1,FALSE,FALSE,FALSE,-23.34432,-45.12925,NA
06,2021-12-01T00:00:00Z,night,03,water,1655,brachycephalidae,brachycephalus pitanga,18:44:00,1,FALSE,FALSE,FALSE,-23.34432,-45.12925,NA
06,2021-12-01T00:00:00Z,night,03,water,1650,brachycephalidae,brachycephalus pitanga,18:37:00,1,FALSE,FALSE,FALSE,-23.34422,-45.12925,NA
06,2021-12-01T00:00:00Z,night,03,water,1651,brachycephalidae,brachycephalus pitanga,18:37:00,1,FALSE,FALSE,FALSE,-23.34422,-45.12925,NA
06,2021-12-01T00:00:00Z,night,03,water,1652,brachycephalidae,brachycephalus pitanga,18:37:00,1,FALSE,FALSE,FALSE,-23.34422,-45.12925,NA
03,2021-06-20T00:00:00Z,day,03,water, 514,brachycephalidae,brachycephalus pitanga,17:05:00,1,FALSE,FALSE,FALSE,-23.34447,-45.12925,NA
05,2021-09-22T00:00:00Z,night,07,land,1251,hylidae,ololygon perpusilla,22:27:00,1,FALSE,FALSE,FALSE,-23.32664,-45.13147,coleta parasitas
06,2021-12-04T00:00:00Z,night,07,land,1890,hylidae,ololygon perpusilla,22:15:00,1,FALSE,FALSE,FALSE,-23.32673,-45.13149,NA
06,2021-12-04T00:00:00Z,night,07,land,1891,hylidae,ololygon perpusilla,22:20:00,1,FALSE,FALSE,FALSE,-23.32673,-45.13149,NA
01,2020-11-12T00:00:00Z,night,07,land, 142,brachycephalidae,ischnocnema henselii,00:33:00,1,FALSE,FALSE,FALSE,-23.32679,-45.13160,NA
06,2021-12-04T00:00:00Z,night,07,land,1896,hylidae,bokermannohyla circumdata,23:00:00,1,FALSE,FALSE,FALSE,-23.32683,-45.13174,macho
01,2020-11-12T00:00:00Z,night,07,land, 141,brachycephalidae,ischnocnema henselii,00:15:00,1,FALSE,FALSE,FALSE,-23.32686,-45.13186,NA
06,2021-12-04T00:00:00Z,night,07,land,1892,hylidae,ololygon perpusilla,22:40:00,1,FALSE,FALSE,FALSE,-23.32696,-45.13189,NA
06,2021-12-04T00:00:00Z,night,07,land,1893,hylidae,ololygon perpusilla,22:50:00,1,FALSE,FALSE,FALSE,-23.32678,-45.13189,coleta parasitas
01,2020-11-12T00:00:00Z,night,07,land, 140,hylidae,ololygon perpusilla,00:02:00,1,FALSE,FALSE,FALSE,-23.32687,-45.13199,NA
06,2021-12-04T00:00:00Z,night,07,land,1894,hylidae,ololygon perpusilla,22:57:00,1,FALSE,FALSE,FALSE,-23.32674,-45.13209,03 leeches
01,2020-11-12T00:00:00Z,night,07,land, 139,hylidae,ololygon perpusilla,23:52:00,1,FALSE,FALSE,FALSE,-23.32677,-45.13216,NA
05,2021-09-22T00:00:00Z,night,07,land,1252,hylidae,ololygon perpusilla,22:40:00,1,FALSE,FALSE,FALSE,-23.32681,-45.13220,Macho voc
06,2021-12-04T00:00:00Z,night,07,land,1895,hylidae,ololygon perpusilla,23:00:00,1,FALSE,FALSE,FALSE,-23.32682,-45.13223,NA
05,2021-09-22T00:00:00Z,night,07,land,1248,bufonidae,dendrophryniscus haddadi,21:54:00,1,FALSE,FALSE,FALSE,-23.32668,-45.13234,mesma bromelia
05,2021-09-22T00:00:00Z,night,07,land,1249,bufonidae,dendrophryniscus haddadi,21:54:00,1,FALSE,FALSE,FALSE,-23.32668,-45.13234,mesma bromelia
05,2021-09-22T00:00:00Z,night,07,land,1250,bufonidae,dendrophryniscus haddadi,21:54:00,1,FALSE,FALSE,FALSE,-23.32668,-45.13234,mesma bromelia
08,2022-05-12T00:00:00Z,night,07,water,2557,brachycephalidae,ischnocnema parva,23:21:00,1,FALSE,FALSE,FALSE,-23.32833,-45.13258,NA
04,2021-05-08T00:00:00Z,night,07,water, 719,bufonidae,dendrophryniscus haddadi,22:59:00,1,FALSE,FALSE,FALSE,-23.32819,-45.13264,NA
09,2022-07-25T00:00:00Z,night,07,water,2774,brachycephalidae,ischnocnema henselii,00:35:00,1,FALSE,FALSE,FALSE,-23.32845,-45.13264,NA
07,2022-02-21T00:00:00Z,night,07,water,2230,hylidae,ololygon aff brieni,01:05:00,1,FALSE,FALSE,FALSE,-23.32831,-45.13266,Coletado
07,2022-02-21T00:00:00Z,night,07,water,2231,hylidae,ololygon aff brieni,01:08:00,1,FALSE,FALSE,FALSE,-23.32831,-45.13266,Coletado
09,2022-07-25T00:00:00Z,night,07,water,2773,brachycephalidae,ischnocnema henselii,00:24:00,1,FALSE,FALSE,FALSE,-23.32810,-45.13267,NA
01,2020-11-12T00:00:00Z,night,07,water, 149,bufonidae,dendrophryniscus haddadi,02:22:00,1,FALSE,FALSE,FALSE,-23.32824,-45.13272,NA
07,2022-02-21T00:00:00Z,night,07,water,2228,hylidae,ololygon aff brieni,01:01:00,1,FALSE,FALSE,FALSE,-23.32818,-45.13272,NA
07,2022-02-21T00:00:00Z,night,07,water,2229,hylidae,ololygon aff brieni,01:03:00,1,FALSE,FALSE,FALSE,-23.32818,-45.13272,NA
06,2021-12-04T00:00:00Z,night,07,water,1908,bufonidae,dendrophryniscus haddadi,00:30:00,1,FALSE,FALSE,FALSE,-23.32815,-45.13274,NA
06,2021-12-04T00:00:00Z,night,07,water,1909,hylidae,aplastodiscus leucopygius,00:40:00,1,FALSE,FALSE,FALSE,-23.32815,-45.13274,NA
06,2021-12-04T00:00:00Z,night,07,water,1910,hylidae,aplastodiscus leucopygius,00:40:00,1,FALSE,FALSE,FALSE,-23.32815,-45.13274,Macho voc
06,2021-12-04T00:00:00Z,night,07,water,1911,hylidae,aplastodiscus leucopygius,00:40:00,1,FALSE,FALSE,FALSE,-23.32815,-45.13274,imago
01,2020-11-12T00:00:00Z,night,07,water, 148,bufonidae,dendrophryniscus haddadi,02:10:00,1,FALSE,FALSE,FALSE,-23.32818,-45.13277,NA
04,2021-05-08T00:00:00Z,night,07,water, 716,hylidae,ololygon aff brieni,22:42:00,1,FALSE,FALSE,FALSE,-23.32804,-45.13277,NA
04,2021-05-08T00:00:00Z,night,07,water, 717,hylidae,ololygon aff brieni,22:42:00,1,FALSE,FALSE,FALSE,-23.32804,-45.13277,NA
04,2021-05-08T00:00:00Z,night,07,water, 718,hylidae,ololygon aff brieni,22:47:00,1,FALSE,FALSE,FALSE,-23.32804,-45.13277,NA
08,2022-05-12T00:00:00Z,night,07,water,2553,hylidae,ololygon aff brieni,23:05:00,1,FALSE,FALSE,FALSE,-23.32806,-45.13277,NA
08,2022-05-12T00:00:00Z,night,07,water,2554,hylidae,ololygon aff brieni,23:06:00,1,FALSE,FALSE,FALSE,-23.32806,-45.13277,NA
08,2022-05-12T00:00:00Z,night,07,water,2555,hylidae,ololygon aff brieni,23:06:00,1,FALSE,FALSE,FALSE,-23.32806,-45.13277,NA
08,2022-05-12T00:00:00Z,night,07,water,2556,hylidae,ololygon aff brieni,23:07:00,1,FALSE,FALSE,FALSE,-23.32806,-45.13277,NA
05,2021-09-22T00:00:00Z,night,07,water,1265,bufonidae,dendrophryniscus haddadi,00:01:00,1,FALSE,FALSE,FALSE,-23.32795,-45.13281,NA
05,2021-09-22T00:00:00Z,night,07,water,1266,bufonidae,dendrophryniscus haddadi,00:02:00,1,FALSE,FALSE,FALSE,-23.32795,-45.13281,NA
06,2021-12-04T00:00:00Z,night,07,water,1904,bufonidae,dendrophryniscus haddadi,00:16:00,1,FALSE,FALSE,FALSE,-23.32808,-45.13281,NA
06,2021-12-04T00:00:00Z,night,07,water,1905,bufonidae,dendrophryniscus haddadi,00:16:00,1,FALSE,FALSE,FALSE,-23.32808,-45.13281,NA
06,2021-12-04T00:00:00Z,night,07,water,1906,bufonidae,dendrophryniscus haddadi,00:16:00,1,FALSE,FALSE,FALSE,-23.32808,-45.13281,NA
04,2021-05-08T00:00:00Z,night,07,water, 715,hylidae,scinax flavoguttatus,22:41:00,1,FALSE,FALSE,FALSE,-23.32801,-45.13281,NA
06,2021-12-04T00:00:00Z,night,07,water,1907,hylidae,ololygon aff brieni,00:24:00,1,FALSE,FALSE,FALSE,-23.32815,-45.13281,NA
01,2020-11-12T00:00:00Z,night,07,water, 147,bufonidae,dendrophryniscus haddadi,01:58:00,1,FALSE,FALSE,FALSE,-23.32802,-45.13285,NA
05,2021-09-22T00:00:00Z,night,07,water,1259,hylidae,scinax flavoguttatus,23:49:00,1,FALSE,FALSE,FALSE,-23.32786,-45.13285,NA
05,2021-09-22T00:00:00Z,night,07,water,1260,bufonidae,dendrophryniscus haddadi,23:49:00,1,FALSE,FALSE,FALSE,-23.32786,-45.13285,NA
05,2021-09-22T00:00:00Z,night,07,water,1261,bufonidae,dendrophryniscus haddadi,23:49:00,1,FALSE,FALSE,FALSE,-23.32786,-45.13285,NA
05,2021-09-22T00:00:00Z,night,07,water,1262,bufonidae,dendrophryniscus haddadi,23:54:00,1,FALSE,FALSE,FALSE,-23.32786,-45.13285,NA
05,2021-09-22T00:00:00Z,night,07,water,1263,bufonidae,dendrophryniscus haddadi,23:54:00,1,FALSE,FALSE,FALSE,-23.32786,-45.13285,NA
05,2021-09-22T00:00:00Z,night,07,water,1264,bufonidae,dendrophryniscus haddadi,23:57:00,1,FALSE,FALSE,FALSE,-23.32786,-45.13285,NA
05,2021-09-22T00:00:00Z,night,07,water,1258,brachycephalidae,ischnocnema henselii,23:46:00,1,FALSE,FALSE,FALSE,-23.32781,-45.13285,NA
05,2021-09-22T00:00:00Z,night,07,water,1257,bufonidae,dendrophryniscus haddadi,23:41:00,1,FALSE,FALSE,FALSE,-23.32787,-45.13286,NA
07,2022-02-21T00:00:00Z,night,07,water,2225,hylodidae,hylodes asper,00:42:00,1,FALSE,FALSE,FALSE,-23.32804,-45.13287,NA
07,2022-02-21T00:00:00Z,night,07,water,2226,hylidae,ololygon aff brieni,00:48:00,1,FALSE,FALSE,FALSE,-23.32808,-45.13288,NA
07,2022-02-21T00:00:00Z,night,07,water,2227,hylidae,ololygon aff brieni,00:52:00,1,FALSE,FALSE,FALSE,-23.32808,-45.13288,NA
04,2021-05-08T00:00:00Z,night,07,water, 714,hylidae,scinax flavoguttatus,22:37:00,1,FALSE,FALSE,FALSE,-23.32787,-45.13289,NA
07,2022-02-21T00:00:00Z,night,07,water,2232,bufonidae,dendrophryniscus haddadi,01:15:00,1,FALSE,FALSE,FALSE,-23.32794,-45.13291,NA
05,2021-09-22T00:00:00Z,night,07,water,1256,bufonidae,dendrophryniscus haddadi,23:35:00,1,FALSE,FALSE,FALSE,-23.32777,-45.13291,NA
06,2021-12-04T00:00:00Z,night,07,water,1903,bufonidae,dendrophryniscus haddadi,00:13:00,1,FALSE,FALSE,FALSE,-23.32791,-45.13292,NA
04,2021-05-08T00:00:00Z,night,07,water, 713,hylidae,scinax flavoguttatus,22:31:00,1,FALSE,FALSE,FALSE,-23.32785,-45.13292,NA
09,2022-07-25T00:00:00Z,night,07,water,2772,brachycephalidae,brachycephalus pitanga,00:08:00,1,FALSE,FALSE,FALSE,-23.32790,-45.13293,NA
06,2021-12-04T00:00:00Z,night,07,water,1902,bufonidae,dendrophryniscus haddadi,00:09:00,1,FALSE,FALSE,FALSE,-23.32794,-45.13295,NA
04,2021-05-08T00:00:00Z,night,07,water, 710,brachycephalidae,brachycephalus pitanga,22:17:00,1,FALSE,FALSE,FALSE,-23.32777,-45.13296,NA
08,2022-05-12T00:00:00Z,night,07,water,2549,bufonidae,dendrophryniscus haddadi,22:54:00,1,FALSE,FALSE,FALSE,-23.32781,-45.13296,NA
08,2022-05-12T00:00:00Z,night,07,water,2550,brachycephalidae,ischnocnema parva,22:56:00,1,FALSE,FALSE,FALSE,-23.32781,-45.13296,NA
01,2020-11-12T00:00:00Z,night,07,water, 146,hylidae,ololygon aff brieni,01:39:00,1,FALSE,FALSE,FALSE,-23.32785,-45.13296,NA
08,2022-05-12T00:00:00Z,night,07,water,2552,bufonidae,dendrophryniscus haddadi,23:02:00,1,FALSE,FALSE,FALSE,-23.32792,-45.13296,NA
06,2021-12-04T00:00:00Z,night,07,water,1899,bufonidae,dendrophryniscus haddadi,23:55:00,1,FALSE,FALSE,FALSE,-23.32774,-45.13297,NA
06,2021-12-04T00:00:00Z,night,07,water,1900,bufonidae,dendrophryniscus haddadi,23:56:00,1,FALSE,FALSE,FALSE,-23.32774,-45.13297,NA
04,2021-05-08T00:00:00Z,night,07,water, 711,hylidae,ololygon perpusilla,22:20:00,1,FALSE,FALSE,FALSE,-23.32781,-45.13297,NA
04,2021-05-08T00:00:00Z,night,07,water, 712,hylidae,scinax flavoguttatus,22:27:00,1,FALSE,FALSE,FALSE,-23.32781,-45.13297,NA
08,2022-05-12T00:00:00Z,night,07,water,2551,hylidae,ololygon perpusilla,22:59:00,1,FALSE,FALSE,FALSE,-23.32784,-45.13297,NA
06,2021-12-04T00:00:00Z,night,07,water,1901,bufonidae,dendrophryniscus haddadi,00:03:00,1,FALSE,FALSE,FALSE,-23.32788,-45.13298,NA
08,2022-05-12T00:00:00Z,night,07,water,2548,hylidae,ololygon perpusilla,22:51:00,1,FALSE,FALSE,FALSE,-23.32765,-45.13299,NA
09,2022-07-25T00:00:00Z,night,07,water,2775,bufonidae,dendrophryniscus haddadi,00:46:00,1,FALSE,FALSE,FALSE,-23.32755,-45.13299,NA
07,2022-02-21T00:00:00Z,night,07,water,2223,hylodidae,hylodes asper,00:27:00,1,FALSE,TRUE,TRUE,-23.32773,-45.13300,macho
06,2021-12-04T00:00:00Z,night,07,water,1898,bufonidae,dendrophryniscus haddadi,23:47:00,1,FALSE,FALSE,FALSE,-23.32756,-45.13300,NA
07,2022-02-21T00:00:00Z,night,07,water,2224,bufonidae,dendrophryniscus haddadi,00:33:00,1,FALSE,FALSE,FALSE,-23.32773,-45.13301,NA
08,2022-05-12T00:00:00Z,night,07,water,2545,bufonidae,dendrophryniscus haddadi,22:46:00,1,FALSE,FALSE,FALSE,-23.32757,-45.13302,NA
08,2022-05-12T00:00:00Z,night,07,water,2546,bufonidae,dendrophryniscus haddadi,22:47:00,1,FALSE,FALSE,FALSE,-23.32763,-45.13302,NA
08,2022-05-12T00:00:00Z,night,07,water,2547,bufonidae,dendrophryniscus haddadi,22:48:00,1,FALSE,FALSE,FALSE,-23.32763,-45.13302,NA
01,2020-11-12T00:00:00Z,night,07,water, 144,hylidae,ololygon aff brieni,01:31:00,1,FALSE,FALSE,FALSE,-23.32770,-45.13305,NA
01,2020-11-12T00:00:00Z,night,07,water, 145,hylidae,ololygon aff brieni,01:31:00,1,FALSE,FALSE,FALSE,-23.32770,-45.13305,NA
08,2022-05-12T00:00:00Z,night,07,water,2558,bufonidae,dendrophryniscus haddadi,23:32:00,1,FALSE,FALSE,FALSE,-23.32775,-45.13306,NA
09,2022-07-25T00:00:00Z,night,07,water,2771,bufonidae,dendrophryniscus haddadi,23:38:00,1,FALSE,FALSE,FALSE,-23.32761,-45.13307,NA
09,2022-07-25T00:00:00Z,night,07,water,2768,hylidae,ololygon perpusilla,23:30:00,1,FALSE,FALSE,FALSE,-23.32759,-45.13309,NA
09,2022-07-25T00:00:00Z,night,07,water,2769,bufonidae,dendrophryniscus haddadi,23:35:00,1,FALSE,FALSE,FALSE,-23.32759,-45.13309,NA
09,2022-07-25T00:00:00Z,night,07,water,2770,hylidae,ololygon perpusilla,23:36:00,1,FALSE,FALSE,FALSE,-23.32759,-45.13309,NA
06,2021-12-04T00:00:00Z,night,07,water,1912,brachycephalidae,ischnocnema parva,00:54:00,1,FALSE,FALSE,FALSE,-23.32762,-45.13310,NA
08,2022-05-12T00:00:00Z,night,07,water,2559,bufonidae,dendrophryniscus haddadi,23:36:00,1,FALSE,FALSE,FALSE,-23.32759,-45.13311,NA
05,2021-09-22T00:00:00Z,night,07,water,1255,hylidae,scinax flavoguttatus,23:23:00,1,FALSE,FALSE,FALSE,-23.32759,-45.13312,NA
05,2021-09-22T00:00:00Z,night,07,water,1253,bufonidae,dendrophryniscus haddadi,23:15:00,1,FALSE,FALSE,FALSE,-23.32762,-45.13313,NA
05,2021-09-22T00:00:00Z,night,07,water,1254,hylidae,ololygon perpusilla,23:19:00,1,FALSE,FALSE,FALSE,-23.32762,-45.13313,NA
06,2021-12-04T00:00:00Z,night,07,water,1897,hylidae,ololygon perpusilla,23:45:00,1,FALSE,FALSE,FALSE,-23.32758,-45.13316,NA
01,2020-11-12T00:00:00Z,night,07,water, 143,hylodidae,hylodes asper,01:21:00,1,FALSE,FALSE,FALSE,-23.32765,-45.13319,NA
06,2021-12-04T00:00:00Z,night,07,water,1913,hylidae,bokermannohyla circumdata,01:05:00,1,FALSE,FALSE,FALSE,-23.32765,-45.13325,F/ovada
06,2021-12-04T00:00:00Z,night,07,water,1914,controle,controle,01:05:00,1,FALSE,FALSE,FALSE,-23.32765,-45.13325,NA
01,2020-12-15T00:00:00Z,night,lago minutal,water, 248,leptodactylidae,physalaemus olfersii,22:18:00,1,TRUE,FALSE,FALSE,-23.36207,-45.13345,NA
01,2020-12-15T00:00:00Z,night,lago minutal,water, 249,leptodactylidae,physalaemus olfersii,22:18:00,1,TRUE,FALSE,FALSE,-23.36207,-45.13345,NA
01,2020-12-15T00:00:00Z,night,lago minutal,water, 245,leptodactylidae,physalaemus olfersii,21:00:00,1,TRUE,FALSE,FALSE,-23.36168,-45.13359,NA
01,2020-12-15T00:00:00Z,night,lago minutal,water, 246,leptodactylidae,physalaemus olfersii,21:00:00,1,TRUE,FALSE,FALSE,-23.36168,-45.13359,NA
01,2020-12-15T00:00:00Z,night,lago minutal,water, 247,leptodactylidae,physalaemus olfersii,21:00:00,1,TRUE,FALSE,FALSE,-23.36168,-45.13359,NA
07,2022-02-19T00:00:00Z,night,lago sede,water,2157,hylidae,boana faber,01:37:00,1,TRUE,TRUE,TRUE,-23.35218,-45.13363,NA
06,2021-12-02T00:00:00Z,night,lago sede,water,1764,hylidae,boana faber,00:40:00,1,FALSE,FALSE,FALSE,-23.35214,-45.13364,NA
06,2021-12-02T00:00:00Z,night,lago sede,water,1765,hylidae,boana faber,00:40:00,1,FALSE,FALSE,FALSE,-23.35214,-45.13364,NA
06,2021-12-02T00:00:00Z,night,lago sede,water,1766,hylidae,boana faber,00:40:00,1,FALSE,FALSE,FALSE,-23.35214,-45.13364,NA
06,2021-12-02T00:00:00Z,night,lago sede,water,1767,hylidae,boana bandeirantes,00:45:00,1,FALSE,FALSE,FALSE,-23.35214,-45.13364,NA
05,2021-09-27T00:00:00Z,night,lago sede,water,1310,hylidae,boana faber,21:42:00,1,FALSE,FALSE,FALSE,-23.35204,-45.13375,NA
01,2020-12-13T00:00:00Z,night,lago sede,water, 185,hylidae,boana bandeirantes,19:51:00,1,FALSE,FALSE,FALSE,-23.35272,-45.13377,NA
01,2020-12-13T00:00:00Z,night,lago sede,water, 186,hylidae,dendropsophus minutus,19:51:00,1,FALSE,FALSE,FALSE,-23.35272,-45.13377,NA
01,2020-12-13T00:00:00Z,night,lago sede,water, 187,hylidae,dendropsophus minutus,19:51:00,1,FALSE,FALSE,FALSE,-23.35272,-45.13377,NA
01,2020-12-13T00:00:00Z,night,lago sede,water, 188,hylidae,dendropsophus minutus,19:51:00,1,FALSE,FALSE,FALSE,-23.35272,-45.13377,NA
01,2020-12-13T00:00:00Z,night,lago sede,water, 189,hylidae,dendropsophus minutus,19:51:00,1,FALSE,FALSE,FALSE,-23.35272,-45.13377,NA
08,2022-05-04T00:00:00Z,night,lago sede,water,2307,hylidae,boana bandeirantes,01:37:00,1,FALSE,FALSE,FALSE,-23.35276,-45.13378,NA
08,2022-05-04T00:00:00Z,night,lago sede,water,2308,hylidae,boana bandeirantes,01:39:00,1,FALSE,FALSE,FALSE,-23.35276,-45.13378,NA
08,2022-05-04T00:00:00Z,night,lago sede,water,2309,hylidae,boana bandeirantes,01:42:00,1,FALSE,FALSE,FALSE,-23.35276,-45.13378,NA
08,2022-05-04T00:00:00Z,night,lago sede,water,2310,hylidae,boana bandeirantes,01:46:00,1,FALSE,FALSE,FALSE,-23.35276,-45.13378,NA
08,2022-05-04T00:00:00Z,night,lago sede,water,2311,hylidae,boana bandeirantes,01:50:00,1,FALSE,FALSE,FALSE,-23.35276,-45.13378,NA
04,2021-03-08T00:00:00Z,night,lago sede,water, 683,hylidae,boana bandeirantes,01:50:00,1,FALSE,FALSE,FALSE,-23.35294,-45.13379,NA
04,2021-03-08T00:00:00Z,night,lago sede,water, 684,hylidae,boana bandeirantes,01:58:00,1,FALSE,FALSE,FALSE,-23.35294,-45.13379,NA
04,2021-03-08T00:00:00Z,night,lago sede,water, 685,hylidae,boana bandeirantes,02:03:00,1,FALSE,FALSE,FALSE,-23.35294,-45.13379,NA
09,2022-07-23T00:00:00Z,night,lago sede,water,2689,hylidae,boana bandeirantes,02:22:00,1,FALSE,FALSE,FALSE,-23.35278,-45.13380,NA
