swab_id,zoo_load_100,log10_1
2202,        00.00,00.000000
2203,      255.72,02.409463
2204, 10457494.53,07.019428
2205,    15712.34,04.196269
2206,    10798.92,04.033421
2207,     2009.43,03.303289
2208,     3902.56,03.591461
2209,     5088.66,03.706689
2210,     1471.12,03.167944
2211,        00.00,00.000000
2212,      590.58,02.772014
2213,        00.00,00.000000
2214,     9566.94,03.980818
2215,      969.18,02.986851
2216,      489.42,02.690567
2217,     3038.19,03.482758
2218,     1413.35,03.150556
2219,      271.22,02.434921
2220,        00.00,00.000000
2221,        00.00,00.000000
2222,        00.00,00.000000
.,NA,NA
2223,        00.00,00.000000
2224,    13760.50,04.138666
2225,    41309.74,04.616063
2226,     2292.38,03.360477
2227,      206.74,02.317511
2228,        00.00,00.000000
2229,      113.56,02.059047
2230,        00.00,00.000000
2231,        00.00,00.000000
2232,        00.00,00.000000
2233,        00.00,00.000000
2234,      195.39,02.293126
2235,     5571.47,03.746047
2236,      146.46,02.168662
2237,        00.00,00.000000
2238,        00.00,00.000000
2239,        00.00,00.000000
2240,        00.00,00.000000
2241,      187.87,02.276153
2242,        00.00,00.000000
2243,       80.58,01.911604
2244,    13993.79,04.145966
2245,      566.79,02.754191
2246,     8649.64,03.937048
2247,    31674.47,04.500723
2248,     6223.25,03.794087
2249,        00.00,00.000000
2250,        00.00,00.000000
2252,        00.00,00.000000
2253,        00.00,00.000000
2254,    31848.34,04.503100
2255,        00.00,00.000000
2256,       67.58,01.836181
2257,        00.00,00.000000
2258,        00.00,00.000000
2259,        00.00,00.000000
2260,        00.00,00.000000
2261,        00.00,00.000000
2262,        00.00,00.000000
2263,        00.00,00.000000
2264,        00.00,00.000000
2265,        00.00,00.000000
2266,    30179.06,04.479720
2267,        00.00,00.000000
2268,        00.00,00.000000
2269,        00.00,00.000000
2270,        00.00,00.000000
2271,        00.00,00.000000
2272,        00.00,00.000000
2273,        00.00,00.000000
2274,        00.00,00.000000
2275,   462967.87,05.665552
2276,        00.00,00.000000
2277,      959.09,02.982313
2278,        00.00,00.000000
2279,    25909.79,04.413481
2280,        00.00,00.000000
2281,        00.00,00.000000
2283,        01.36,00.373454
2284,        00.00,00.000000
2285,       71.67,01.861374
2286,        00.00,00.000000
2287,        00.00,00.000000
2288,        00.00,00.000000
2289,      580.23,02.764350
2290,        00.00,00.000000
2291,        00.00,00.000000
2292,        00.00,00.000000
2293,       81.33,01.915576
2294,        00.00,00.000000
2295,        00.00,00.000000
2296,        00.00,00.000000
2297,        00.00,00.000000
2298,        00.00,00.000000
2299,        00.00,00.000000
2300,        00.00,00.000000
2301,        00.00,00.000000
2302,        00.00,00.000000
2303,        00.00,00.000000
2304,        00.00,00.000000
2305,        00.00,00.000000
2306,        00.00,00.000000
2307,        00.00,00.000000
2308,        00.00,00.000000
2309,        00.00,00.000000
2310,        00.00,00.000000
2311,        00.00,00.000000
2312,    37134.82,04.569793
2313,        00.00,00.000000
2314,      100.06,02.004568
2315,        00.00,00.000000
2316,      119.61,02.081383
2317,        00.00,00.000000
2318,        00.00,00.000000
2319,        00.00,00.000000
2320,        00.00,00.000000
2321,        00.00,00.000000
2322,        00.00,00.000000
2323,        00.00,00.000000
2324,        00.00,00.000000
2325,        00.00,00.000000
2326,        00.00,00.000000
2327,        00.00,00.000000
2328,        00.00,00.000000
2329,        00.00,00.000000
2330,        00.00,00.000000
2331,        00.00,00.000000
2332,        00.00,00.000000
2333,        00.00,00.000000
2334,        00.00,00.000000
2335,        00.00,00.000000
2336,        00.00,00.000000
2337,        00.00,00.000000
2338,    99552.04,04.998055
2339,     7664.82,03.884558
2340,     3114.12,03.493475
2341,        00.00,00.000000
2342,        00.00,00.000000
2343,        00.00,00.000000
2344,        00.00,00.000000
2345,        00.00,00.000000
2346,        00.00,00.000000
2347,        00.00,00.000000
2348,        00.00,00.000000
2349,        00.00,00.000000
2350,        00.00,00.000000
2351,        00.00,00.000000
2352,        00.00,00.000000
2353,        00.00,00.000000
2354,        00.00,00.000000
2355,        00.00,00.000000
2356,        00.00,00.000000
2357,        00.00,00.000000
2358,        00.00,00.000000
2359,        00.00,00.000000
2360,        00.00,00.000000
2361,        00.00,00.000000
2362,        00.00,00.000000
2363,        00.00,00.000000
2364,        00.00,00.000000
2365,        00.00,00.000000
2366,        00.00,00.000000
2367,        00.00,00.000000
2368,        00.00,00.000000
2369,        00.00,00.000000
2370,        00.00,00.000000
2371,        00.00,00.000000
2372,        00.00,00.000000
2373,   112800.00,05.052313
2374,    23932.20,04.379001
2375,     9279.40,03.967567
2376,        00.00,00.000000
2377,        00.00,00.000000
2378,        00.00,00.000000
2379,        00.00,00.000000
2380,        00.00,00.000000
2381,        00.00,00.000000
2382,        00.00,00.000000
2383,        00.00,00.000000
2384,        00.00,00.000000
2385,        00.00,00.000000
2386,        00.00,00.000000
2387,        00.00,00.000000
2388,        00.00,00.000000
2389,        00.00,00.000000
2390,        00.00,00.000000
2392,        00.00,00.000000
2393,        00.00,00.000000
2394,        00.00,00.000000
2395,        00.00,00.000000
2396,        00.00,00.000000
2397,        00.00,00.000000
2398,        00.00,00.000000
2399,        00.00,00.000000
2400,        00.00,00.000000
2401,        00.00,00.000000
2402,        00.00,00.000000
2403,        00.00,00.000000
2404,        00.00,00.000000
2405,        00.00,00.000000
2406,        00.00,00.000000
2407,        00.00,00.000000
2408,        00.00,00.000000
2409,    11875.20,04.074678
2410,        00.00,00.000000
2411,        00.00,00.000000
2412,        00.00,00.000000
2413,        00.00,00.000000
2414,        00.00,00.000000
2415,        00.00,00.000000
2416,        00.00,00.000000
2417,        00.00,00.000000
2418,        00.00,00.000000
2419,        00.00,00.000000
2420,        00.00,00.000000
2421,        00.00,00.000000
2422,        00.00,00.000000
2423,        00.00,00.000000
2424,        00.00,00.000000
2425,        00.00,00.000000
2426,        00.00,00.000000
2427,        00.00,00.000000
2428,        00.00,00.000000
2429,        00.00,00.000000
2430,        00.00,00.000000
2431,        00.00,00.000000
2432,        00.00,00.000000
2433,        00.00,00.000000
2434,        00.00,00.000000
2435,        00.00,00.000000
2436,        00.00,00.000000
2437,        00.00,00.000000
2438,        00.00,00.000000
2439,        00.00,00.000000
2440,        00.00,00.000000
2441,        00.00,00.000000
2442,        00.00,00.000000
2443,        00.00,00.000000
2444,        00.00,00.000000
2445,        00.00,00.000000
2446,    29836.86,04.474768
2447,        00.00,00.000000
2448,        00.00,00.000000
2449,        00.00,00.000000
2450,        00.00,00.000000
2451,        00.00,00.000000
2452,        00.00,00.000000
2453,        00.00,00.000000
2454,        00.00,00.000000
2455,        00.00,00.000000
2456,        00.00,00.000000
2457,        00.00,00.000000
2458,        00.00,00.000000
2459,        00.00,00.000000
2460,        00.00,00.000000
2461,        00.00,00.000000
2462,        00.00,00.000000
2463,        00.00,00.000000
2464,        00.00,00.000000
2465,        00.00,00.000000
2466,        00.00,00.000000
2467,        00.00,00.000000
2468,        00.00,00.000000
2469,        00.00,00.000000
2470,        00.00,00.000000
2471,        00.00,00.000000
2472,        00.00,00.000000
2473,        00.00,00.000000
2474,        00.00,00.000000
2475,        00.00,00.000000
2476,        00.00,00.000000
2477,        00.00,00.000000
2478,        00.00,00.000000
2479,        00.00,00.000000
2480,        00.00,00.000000
2481,        00.00,00.000000
2482,        00.00,00.000000
2483,        00.00,00.000000
2484,        00.00,00.000000
2485,        00.00,00.000000
2486,        00.00,00.000000
2487,        00.00,00.000000
2488,        00.00,00.000000
2489,        00.00,00.000000
2490,        00.00,00.000000
2491,        00.00,00.000000
2492,        00.00,00.000000
2493,        00.00,00.000000
2494,        00.00,00.000000
2495,        00.00,00.000000
2496,        00.00,00.000000
2497,        00.00,00.000000
2498,        00.00,00.000000
2499,      144.79,02.163716
2500,        00.00,00.000000
2501,        00.00,00.000000
2502,        00.00,00.000000
2503,        00.00,00.000000
2504,        00.00,00.000000
2505,        00.00,00.000000
2506,        00.00,00.000000
2507,        00.00,00.000000
2508,        00.00,00.000000
2509,        00.00,00.000000
2510,        00.00,00.000000
2511,        00.00,00.000000
2512,        00.00,00.000000
2513,        00.00,00.000000
2514,        00.00,00.000000
2515,        00.00,00.000000
2516,        00.00,00.000000
2517,        00.00,00.000000
2518,        00.00,00.000000
2519,        00.00,00.000000
2520,        00.00,00.000000
2521,        00.00,00.000000
2522,        00.00,00.000000
2523,        00.00,00.000000
2524,        00.00,00.000000
2525,        00.00,00.000000
2526,        00.00,00.000000
2527,        00.00,00.000000
2528,        00.00,00.000000
2529,        00.00,00.000000
2530,        00.00,00.000000
2531,        00.00,00.000000
2532,        00.00,00.000000
2533,        00.00,00.000000
2534,        00.00,00.000000
2535,        00.00,00.000000
2536,        00.00,00.000000
2537,        00.00,00.000000
2538,      157.70,02.200577
2539,        00.00,00.000000
2540,        00.00,00.000000
2541,        00.00,00.000000
2542,        00.00,00.000000
2543,        00.00,00.000000
2544,        00.00,00.000000
.,NA,NA
.,NA,NA
2545,        00.00,00.000000
2546,        00.00,00.000000
2547,        00.00,00.000000
2548,   516662.00,05.713207
2549,     4523.00,03.655523
2550,      563.50,02.751664
2551,     4543.40,03.657477
2552,      188.20,02.276921
2553,        00.00,00.000000
2554,       61.10,01.793092
2555,        00.00,00.000000
2556,        00.00,00.000000
2557,        00.00,00.000000
2558,        00.00,00.000000
2559,        00.00,00.000000
2560,        00.00,00.000000
2561,        00.00,00.000000
.,NA,NA
.,NA,NA
2562,        00.00,00.000000
2563,        00.00,00.000000
2564,        00.00,00.000000
2565,        00.00,00.000000
2566,        00.00,00.000000
2567,        00.00,00.000000
2568,        00.00,00.000000
2569,        00.00,00.000000
2570,        00.00,00.000000
2571,        00.00,00.000000
2572,     6575.77,03.818013
2573,      199.95,02.303081
2574,      168.82,02.229991
2575,    65390.30,04.815520
2576,     8722.89,03.940710
2577,      521.64,02.718199
2578,     1453.42,03.162691
2579,        00.00,00.000000
2580,        00.00,00.000000
2581,        00.00,00.000000
2582,        00.00,00.000000
2583,        00.00,00.000000
2584,        00.00,00.000000
2585,        00.00,00.000000
2586,        00.00,00.000000
2587,        00.00,00.000000
2588,        00.00,00.000000
2589,       86.86,01.943775
2590,        00.00,00.000000
2591,        00.00,00.000000
2592,        00.00,00.000000
2593,        00.00,00.000000
2594,        00.00,00.000000
2595,        00.00,00.000000
2596,        00.00,00.000000
2597,        00.00,00.000000
2598,    28038.63,04.447772
2599,     1496.62,03.175402
2600,      286.15,02.458105
2601,        00.00,00.000000
2602,        00.00,00.000000
2603,        00.00,00.000000
2604,      147.93,02.172981
2605,        00.00,00.000000
2606,        00.00,00.000000
2607,        00.00,00.000000
2608,        00.00,00.000000
2609,      122.94,02.093215
2610,        00.00,00.000000
2611,        00.00,00.000000
2612,        00.00,00.000000
2613,        00.00,00.000000
2614,        00.00,00.000000
2615,        00.00,00.000000
2616,        00.00,00.000000
2617,        00.00,00.000000
2618,        00.00,00.000000
2619,        00.00,00.000000
2620,        00.00,00.000000
2621,        00.00,00.000000
2622,        00.00,00.000000
2624,        00.00,00.000000
2625,       68.13,01.839667
2626,        00.00,00.000000
2627,        00.00,00.000000
2628,        00.00,00.000000
2629,        00.00,00.000000
2630,        00.00,00.000000
2631,        00.00,00.000000
2632,        00.00,00.000000
2633,        00.00,00.000000
2634,        00.00,00.000000
2635,        00.00,00.000000
2636,        00.00,00.000000
2637,        00.00,00.000000
2638,        00.00,00.000000
2639,        00.00,00.000000
2640,        00.00,00.000000
2641,        00.00,00.000000
2642,        00.00,00.000000
2643,        00.00,00.000000
2644,        00.00,00.000000
2645,        00.00,00.000000
2646,        00.00,00.000000
2647,        00.00,00.000000
2648,        00.00,00.000000
2649,        00.00,00.000000
2650,        00.00,00.000000
2651,        00.00,00.000000
2652,        00.00,00.000000
2653,        00.00,00.000000
2654,        00.00,00.000000
2655,        00.00,00.000000
2656,        00.00,00.000000
2657,        00.00,00.000000
2658,        00.00,00.000000
2659,        00.00,00.000000
2660,        00.00,00.000000
2661,        00.00,00.000000
2662,        00.00,00.000000
2663,        00.00,00.000000
2664,        00.00,00.000000
2665,        00.00,00.000000
2666,        00.00,00.000000
2667,        00.00,00.000000
2668,        00.00,00.000000
2669,        00.00,00.000000
2670,        00.00,00.000000
2671,        00.00,00.000000
2672,        00.00,00.000000
2673,        00.00,00.000000
2674,        00.00,00.000000
2675,        00.00,00.000000
2676,        00.00,00.000000
2677,        00.00,00.000000
2678,        00.00,00.000000
2679,        00.00,00.000000
2680,        00.00,00.000000
2681,        00.00,00.000000
2682,        00.00,00.000000
2683,        00.00,00.000000
2684,        00.00,00.000000
2685,        00.00,00.000000
2686,        00.00,00.000000
2687,        00.00,00.000000
2688,        00.00,00.000000
2689,        00.00,00.000000
2690,        00.00,00.000000
2691,        00.00,00.000000
2692,       91.35,01.965455
2693,        00.00,00.000000
2694,        00.00,00.000000
2695,        00.00,00.000000
2696,        00.00,00.000000
2697,        00.00,00.000000
2698,        00.00,00.000000
2699,      237.76,02.377964
2700,        00.00,00.000000
2701,        00.00,00.000000
2702,        00.00,00.000000
2703,        00.00,00.000000
2704,        00.00,00.000000
2705,        00.00,00.000000
2706,        00.00,00.000000
2707,        00.00,00.000000
2708,        00.00,00.000000
2709,        00.00,00.000000
2710,        00.00,00.000000
2711,        00.00,00.000000
2712,        00.00,00.000000
2713,        00.00,00.000000
2715,        00.00,00.000000
2716,        00.00,00.000000
2717,        00.00,00.000000
2718,        00.00,00.000000
.,NA,NA
2719,        00.00,00.000000
2720,        00.00,00.000000
2721,       56.44,01.759235
2722,        00.00,00.000000
2723,        00.00,00.000000
2724,     5808.09,03.764108
2725,        00.00,00.000000
2726,        00.00,00.000000
2727,        00.00,00.000000
2728,        00.00,00.000000
2729,        00.00,00.000000
2730,        00.00,00.000000
2731,        00.00,00.000000
2732,        00.00,00.000000
2733,        00.00,00.000000
2734,        00.00,00.000000
2735,        00.00,00.000000
2736,        00.00,00.000000
2737,        00.00,00.000000
2738,        00.00,00.000000
2739,        00.00,00.000000
2740,        00.00,00.000000
2741,        00.00,00.000000
2742,        00.00,00.000000
2743,        00.00,00.000000
2744,        00.00,00.000000
2745,        00.00,00.000000
2746,        00.00,00.000000
2747,        00.00,00.000000
2748,        00.00,00.000000
.,NA,NA
2749,        00.00,00.000000
2750,        00.00,00.000000
2751,        00.00,00.000000
2752,        00.00,00.000000
2753,        00.00,00.000000
2754,        00.00,00.000000
2755,        00.00,00.000000
2756,        00.00,00.000000
2757,        00.00,00.000000
2758,        00.00,00.000000
2759,    44439.18,04.647776
2760,      552.34,02.742990
2761,        00.00,00.000000
2762,      289.86,02.463685
2763,        00.00,00.000000
2764,        00.00,00.000000
2765,        00.00,00.000000
2766,    66552.51,04.823171
2767,   810711.33,05.908867
.,NA,NA
NA,NA,NA
2768,        00.00,00.000000
2769,        00.00,00.000000
2770,        00.00,00.000000
2771,        00.00,00.000000
2772,        00.00,00.000000
2773,   673480.22,05.828325
2774,      289.43,02.463045
2775,        00.00,00.000000
2776,        00.00,00.000000
2777,   117918.70,05.071586
2778,    42430.48,04.627688
2779,        00.00,00.000000
.,NA,NA
2780,        00.00,00.000000
2781,     1097.13,03.040655
2782,        00.00,00.000000
2783,        00.00,00.000000
2784,        00.00,00.000000
2785,     1945.13,03.289171
2786,   589010.45,05.770124
2787,  3788382.42,06.578454
2788,    71335.25,04.853310
2789,    30319.36,04.481734
2790,      197.47,02.297699
2791,     5042.61,03.702741
2792,  1449213.97,06.161133
2793,    75393.23,04.877338
2794,   349859.18,05.543895
2795,        00.00,00.000000
2796,        00.00,00.000000
.,NA,NA
2797,      276.80,02.443729
2798,        00.00,00.000000
2799,        00.00,00.000000
2800,        00.00,00.000000
2801,        00.00,00.000000
2802,        00.00,00.000000
2803,        00.00,00.000000
2804,        00.00,00.000000
2805,        00.00,00.000000
2806,        00.00,00.000000
2807,        00.00,00.000000
2808,        00.00,00.000000
2809,        00.00,00.000000
2810,        00.00,00.000000
2811,        00.00,00.000000
2812,        00.00,00.000000
2813,        00.00,00.000000
2814, 19258867.19,07.284631
2815,        00.00,00.000000
2816,  1119843.07,06.049158
2817,     8145.97,03.910996
2818,    12394.28,04.093257
2819,     1134.33,03.055123
2820,   453985.79,05.657043
2821,    23169.50,04.364935
2822,   175530.14,05.244354
2823,     1633.08,03.213273
2824,        00.00,00.000000
2825,  1246195.41,06.095586
2826,        00.00,00.000000
2827,        00.00,00.000000
2828,        00.00,00.000000
2829,        00.00,00.000000
2830,      556.34,02.746121
2831,       36.21,01.570639
2832,        00.00,00.000000
2833,        00.00,00.000000
2834,      820.47,02.914593
2835,        00.00,00.000000
2836,        00.00,00.000000
2837,        00.00,00.000000
2839,      115.42,02.066019
2840,        00.00,00.000000
2841,      101.93,02.012542
2842,    10784.74,04.032850
2843,        00.00,00.000000
2844,      158.13,02.201765
2845,      270.77,02.434196
2846,        00.00,00.000000
2847,        00.00,00.000000
2848,        00.00,00.000000
2849,        00.00,00.000000
2850, 15183187.50,07.181363
2851,   244251.00,05.387838
2852,    60998.25,04.785324
2853,     5212.65,03.717141
2854,    91118.13,04.959610
2855,   810088.53,05.908533
2856,        00.00,00.000000
2857,        00.00,00.000000
2858,        00.00,00.000000
2859,        00.00,00.000000
2860,      166.22,02.223276
2861,        00.00,00.000000
2862,        00.00,00.000000
2863,        00.00,00.000000
2864,        00.00,00.000000
2865,      209.87,02.324021
2866,      210.51,02.325331
2867,        00.00,00.000000
2868,       66.84,01.831488
2869,      343.06,02.536638
2870,        00.00,00.000000
2871,        00.00,00.000000
2872,       82.98,01.924166
2873,      290.17,02.464140
2874,        00.00,00.000000
2875,     2409.00,03.382016
2876,      658.98,02.819529
2878,     1729.36,03.238137
2879,        00.00,00.000000
2880,        00.00,00.000000
2881,        00.00,00.000000
2882,        00.00,00.000000
2883,        00.00,00.000000
2884,    11756.57,04.070318
2885,        00.00,00.000000
2886,        00.00,00.000000
2887,       89.98,01.958958
2888,    15746.40,04.197209
2889,    33960.38,04.530985
2890,      234.69,02.372339
2891,        00.00,00.000000
2892,        00.00,00.000000
2893,        00.00,00.000000
2894,        00.00,00.000000
2895,        00.00,00.000000
2896,        00.00,00.000000
2897,        00.00,00.000000
2898,        00.00,00.000000
2899,        00.00,00.000000
2900,        00.00,00.000000
2901,        00.00,00.000000
2902,        00.00,00.000000
2903,        00.00,00.000000
2904,        00.00,00.000000
2905,     7745.37,03.889098
2906,        00.00,00.000000
2907,      784.25,02.895008
2908,        00.00,00.000000
2909,        00.00,00.000000
2910,        00.00,00.000000
2911,        00.00,00.000000
2912,        00.00,00.000000
2913,        00.00,00.000000
2914,        00.00,00.000000
2915,        00.00,00.000000
2916,        00.00,00.000000
2917,        00.00,00.000000
2918,        00.00,00.000000
2919,        00.00,00.000000
2920,        00.00,00.000000
2921,        00.00,00.000000
2922,        00.00,00.000000
2923,        00.00,00.000000
2924,        00.00,00.000000
2925,        00.00,00.000000
2926,        00.00,00.000000
2927,        00.00,00.000000
2928,        00.00,00.000000
2929,    79515.65,04.900458
2930,     2908.02,03.463746
2931,        00.00,00.000000
2932,        00.00,00.000000
2933,        00.00,00.000000
2934,      104.38,02.022744
2935,        00.00,00.000000
2936,        00.00,00.000000
2937,        00.00,00.000000
2938,        00.00,00.000000
2939,        00.00,00.000000
2940,        00.00,00.000000
2941,      101.60,02.011158
2942,   167590.17,05.224251
2943,        00.00,00.000000
2944,        00.00,00.000000
2945,        00.00,00.000000
2946,        00.00,00.000000
2947,        00.00,00.000000
2948,        00.00,00.000000
2949,        00.00,00.000000
2950,        00.00,00.000000
2951,        00.00,00.000000
2952,        00.00,00.000000
2953,        00.00,00.000000
2954,        00.00,00.000000
2955,        00.00,00.000000
2956,        00.00,00.000000
2957,        00.00,00.000000
2958,        00.00,00.000000
2959,    10969.88,04.040241
2960,        00.00,00.000000
2961, 15228168.75,07.182648
2962,      278.94,02.447064
2963,      271.33,02.435090
2964,        00.00,00.000000
2965,      317.27,02.502793
2966,      275.08,02.441034
2967,        00.00,00.000000
2968,        00.00,00.000000
2969,        00.00,00.000000
2970,        00.00,00.000000
2971,        00.00,00.000000
2972,      303.44,02.483501
2973,        00.00,00.000000
2974,        00.00,00.000000
2975,        00.00,00.000000
2976,        00.00,00.000000
2977,        00.00,00.000000
2978,        00.00,00.000000
2979,        00.00,00.000000
2980,   376189.53,05.575408
2981,NA,NA
2982,        00.00,00.000000
2983,        00.00,00.000000
2984,        00.00,00.000000
2985,  8942828.13,06.951475
2986,        00.00,00.000000
2987,        00.00,00.000000
2988,        00.00,00.000000
2989,        00.00,00.000000
2990,        00.00,00.000000
2991,        00.00,00.000000
2992,        00.00,00.000000
2993,        00.00,00.000000
2994,        00.00,00.000000
2995,     1528.98,03.184687
2996,       16.80,01.250503
2997,        00.00,00.000000
2998,        00.00,00.000000
2999,        00.00,00.000000
3022,        00.00,00.000000
3023,        00.00,00.000000
3024,        00.00,00.000000
3025,        00.00,00.000000
3026,        00.00,00.000000
3027,        00.00,00.000000
3028,        00.00,00.000000
3029,        00.00,00.000000
3030,      227.08,02.358083
3031,        00.00,00.000000
3032,        00.00,00.000000
3033,        00.00,00.000000
3034,      460.46,02.664137
3035,    23443.54,04.370042
3036,        00.00,00.000000
3037,        00.00,00.000000
3038,        00.00,00.000000
3039,        00.00,00.000000
3040,        00.00,00.000000
3041,        00.00,00.000000
3042,        00.00,00.000000
3043,        00.00,00.000000
3044,        00.00,00.000000
3045,        00.00,00.000000
3046,        00.00,00.000000
3047,        00.00,00.000000
3048,        00.00,00.000000
3049,        00.00,00.000000
3050,        00.00,00.000000
3051,        00.00,00.000000
3052,        00.00,00.000000
3053,        00.00,00.000000
3054,        00.00,00.000000
3055,        00.00,00.000000
3056,        00.00,00.000000
3057,     1673.70,03.223938
3058,        00.00,00.000000
3059,        00.00,00.000000
3060,        00.00,00.000000
3061,        00.00,00.000000
3062,        00.00,00.000000
3063,        00.00,00.000000
3064,        00.00,00.000000
3065,        00.00,00.000000
3066,        00.00,00.000000
3067,        00.00,00.000000
3068,        00.00,00.000000
3069,        00.00,00.000000
3070,        00.00,00.000000
3071,        00.00,00.000000
3072,      205.70,02.315334
3073,        00.00,00.000000
3074,        00.00,00.000000
3075,        00.00,00.000000
3076,        00.00,00.000000
3077,        00.00,00.000000
3078,        00.00,00.000000
3079,        00.00,00.000000
3080,  1742174.41,06.241092
3081,      225.92,02.355871
3082,        00.00,00.000000
3083,        00.00,00.000000
3084,        00.00,00.000000
3085,        00.00,00.000000
3086,        00.00,00.000000
3087,        00.00,00.000000
3088,      104.97,02.025193
3089,        00.00,00.000000
3090,        00.00,00.000000
3091,        00.00,00.000000
3092,        00.00,00.000000
3093,        00.00,00.000000
3094,        00.00,00.000000
3095,        00.00,00.000000
3096,        00.00,00.000000
3097,        00.00,00.000000
3098,        00.00,00.000000
3099,      251.92,02.402976
3100,        00.00,00.000000
3101,        00.00,00.000000
3102,        00.00,00.000000
3103,        00.00,00.000000
3104,        00.00,00.000000
3105,        00.00,00.000000
3106,        00.00,00.000000
3107,        00.00,00.000000
3108,        00.00,00.000000
3110,        00.00,00.000000
3111,        00.00,00.000000
3112,        00.00,00.000000
3113,        00.00,00.000000
3114,        00.00,00.000000
3115,        00.00,00.000000
3116,        00.00,00.000000
3117,        00.00,00.000000
3118,      101.33,02.010011
3119,        00.00,00.000000
3120,        00.00,00.000000
3121,      287.47,02.460104
3122,        00.00,00.000000
3123,        00.00,00.000000
3124,    93920.15,04.972763
3125,        00.00,00.000000
3126,        00.00,00.000000
3127,        00.00,00.000000
3128,     3416.63,03.533725
3129,        00.00,00.000000
3130,        00.00,00.000000
3131,        00.00,00.000000
3132,        00.00,00.000000
3133,        00.00,00.000000
3134,        00.00,00.000000
3135,        00.00,00.000000
3136,        00.00,00.000000
3137,        00.00,00.000000
3138,        00.00,00.000000
3139,        00.00,00.000000
3140,        00.00,00.000000
3141,        00.00,00.000000
3142,        00.00,00.000000
3143,        00.00,00.000000
3144,        00.00,00.000000
3145,        00.00,00.000000
3146,        00.00,00.000000
3147,        00.00,00.000000
3148,        00.00,00.000000
3149,       47.96,01.689808
3150,        00.00,00.000000
3151,     2274.96,03.357165
3152,        00.00,00.000000
3153,        00.00,00.000000
3154,        00.00,00.000000
3155,      298.32,02.476137
3156,        00.00,00.000000
3157,        00.00,00.000000
3158,        00.00,00.000000
3159,        00.00,00.000000
3160,        00.00,00.000000
3161,        00.00,00.000000
3162,       77.96,01.897384
3163,        00.00,00.000000
3164,        00.00,00.000000
3165,        00.00,00.000000
3166,        00.00,00.000000
3167,        00.00,00.000000
3168,        00.00,00.000000
3169,        00.00,00.000000
3170,        00.00,00.000000
3171,        00.00,00.000000
3172,        00.00,00.000000
3173,        00.00,00.000000
3174,        00.00,00.000000
3175,      105.06,02.025560
3176,        00.00,00.000000
3177,        00.00,00.000000
3178,        00.00,00.000000
3179,        00.00,00.000000
3180,        00.00,00.000000
3181,        00.00,00.000000
3182,        00.00,00.000000
3183,        00.00,00.000000
3184,        00.00,00.000000
3185,        00.00,00.000000
3186,        00.00,00.000000
3187,        00.00,00.000000
3188,        00.00,00.000000
3189,        00.00,00.000000
3190,  1973593.56,06.295258
3191,        00.00,00.000000
3192,        00.00,00.000000
3193,        00.00,00.000000
3194,        00.00,00.000000
3195,        00.00,00.000000
3196,        00.00,00.000000
3197,        00.00,00.000000
3198,        00.00,00.000000
3199,        00.00,00.000000
3200,        00.00,00.000000
3201,        00.00,00.000000
3202,        00.00,00.000000
3203,        00.00,00.000000
3204,        00.00,00.000000
3205,        00.00,00.000000
3206,       94.88,01.981738
3207,        00.00,00.000000
3208,        00.00,00.000000
3209,        00.00,00.000000
3210,        00.00,00.000000
3211,        00.00,00.000000
3212,        00.00,00.000000
3213,        00.00,00.000000
3214,        00.00,00.000000
3215,        00.00,00.000000
3216,     7391.02,03.868763
3217,   560728.47,05.748753
3218,     6875.05,03.837339
3219,        00.00,00.000000
3220,        00.00,00.000000
3221,        00.00,00.000000
3222,        00.00,00.000000
3223,        00.00,00.000000
3224,        00.00,00.000000
3225,        00.00,00.000000
3226,        00.00,00.000000
3227,      178.71,02.254571
3228,      502.09,02.701649
3229,        00.00,00.000000
3230,        00.00,00.000000
3231,   173070.30,05.238225
3232,      482.75,02.684621
3233,        00.00,00.000000
3234,        00.00,00.000000
3235,        00.00,00.000000
3236,      649.81,02.813452
3237,     2450.95,03.389512
3238,      307.57,02.489351
3239,        00.00,00.000000
3240,        00.00,00.000000
3241,   142317.31,05.153261
3242,        00.00,00.000000
3243,   126231.71,05.101172
3244,    11419.26,04.057676
3245,        00.00,00.000000
3246,  1050117.19,06.021238
3247,   226302.17,05.354691
3248,      200.73,02.304766
3249,        00.00,00.000000
3250,        00.00,00.000000
3251,   330597.58,05.519301
3252,        00.00,00.000000
3253,    41750.10,04.620668
3254,    36220.61,04.558968
3255,    14159.37,04.151074
3256,        00.00,00.000000
3257,      905.82,02.957523
3258,        00.00,00.000000
3259,     5219.52,03.717713
3260,        00.00,00.000000
3261,      281.43,02.450904
3262,      135.22,02.134229
3263,    16787.16,04.225003
3264, 14109115.63,07.149500
3265,   127586.88,05.105809
3266,    53190.51,04.725842
3267,    12857.06,04.109175
3268,      328.06,02.517273
3269,     2975.07,03.473644
3270,     8602.67,03.934684
3271,     4191.98,03.622523
3272,        00.00,00.000000
3273,     1456.27,03.163540
3274,        00.00,00.000000
3275,        00.00,00.000000
3276,        00.00,00.000000
3277,        00.00,00.000000
3278,        00.00,00.000000
3279,     5492.60,03.739857
3280,      381.56,02.582702
.,NA,NA
3281,      222.96,02.350162
3282,        00.00,00.000000
3283,        00.00,00.000000
3284,        00.00,00.000000
3285,        00.00,00.000000
3286,        00.00,00.000000
3287,      810.50,02.909290
3288,        00.00,00.000000
3289,        00.00,00.000000
